"","Level_A","Level_B","Level_C","KO_ID","Description"
"31722",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02145"," ATPeV1A, ATP6A; V-type H+-transporting ATPase subunit A [EC:7.1.2.2]"
"31723",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02147"," ATPeV1B, ATP6B; V-type H+-transporting ATPase subunit B"
"31724",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02148"," ATPeV1C, ATP6C; V-type H+-transporting ATPase subunit C"
"31725",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02149"," ATPeV1D, ATP6M; V-type H+-transporting ATPase subunit D"
"31726",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02150"," ATPeV1E, ATP6E; V-type H+-transporting ATPase subunit E"
"31727",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02151"," ATPeV1F, ATP6S14; V-type H+-transporting ATPase subunit F"
"31728",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02152"," ATPeV1G, ATP6G; V-type H+-transporting ATPase subunit G"
"31729",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02153"," ATPeV0E, ATP6H; V-type H+-transporting ATPase subunit e"
"31730",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02154"," ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a"
"31731",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02146"," ATPeV0D, ATP6D; V-type H+-transporting ATPase subunit d"
"31732",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02144"," ATPeV1H; V-type H+-transporting ATPase subunit H"
"31733",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K03662"," ATPeVS1, ATP6S1; V-type H+-transporting ATPase S1 subunit"
"31734",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02155"," ATPeV0C, ATP6L; V-type H+-transporting ATPase 16kDa proteolipid subunit"
"31735",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K03661"," ATPeV0B, ATP6F; V-type H+-transporting ATPase 21kDa proteolipid subunit"
"31736",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10928"," ctxA; cholera enterotoxin subunit A [EC:2.4.2.36]"
"31737",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10929"," ctxB; cholera enterotoxin subunit B"
"31738",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K23550"," nanH; sialidase [EC:3.2.1.18]"
"31739",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10949"," KDELR; ER lumen protein retaining receptor"
"31740",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K09582"," PDIA4, ERP72; protein disulfide-isomerase A4 [EC:5.3.4.1]"
"31741",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10950"," ERO1L; ERO1-like protein alpha [EC:1.8.4.-]"
"31742",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10956"," SEC61A; protein transport protein SEC61 subunit alpha"
"31743",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K09481"," SEC61B, SBH2; protein transport protein SEC61 subunit beta"
"31744",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K07342"," SEC61G, SSS1, secE; protein transport protein SEC61 subunit gamma and related proteins"
"31745",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K07937"," ARF1_2; ADP-ribosylation factor 1/2"
"31746",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K04632"," GNAS; guanine nucleotide-binding protein G(s) subunit alpha"
"31747",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K08043"," ADCY3; adenylate cyclase 3 [EC:4.6.1.1]"
"31748",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K08049"," ADCY9; adenylate cyclase 9 [EC:4.6.1.1]"
"31749",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K04345"," PKA; protein kinase A [EC:2.7.11.11]"
"31750",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K05031"," CFTR, ABCC7; cystic fibrosis transmembrane conductance regulator [EC:5.6.1.6]"
"31751",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K04926"," KCNQ1, KV7.1; potassium voltage-gated channel KQT-like subfamily member 1"
"31752",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10951"," SLC12A2, NKCC1; solute carrier family 12 (sodium/potassium/chloride transporter), member 2"
"31753",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10952"," ace; accessory cholera enterotoxin"
"31754",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10953"," rtxA; RTX toxin RtxA"
"31755",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K05692"," ACTB_G1; actin beta/gamma 1"
"31756",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10954"," zot; zona occludens toxin"
"31757",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K01116"," PLCG1; phosphatidylinositol phospholipase C, gamma-1 [EC:3.1.4.11]"
"31758",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K05859"," PLCG2; phosphatidylinositol phospholipase C, gamma-2 [EC:3.1.4.11]"
"31759",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K02677"," PRKCA; classical protein kinase C alpha type [EC:2.7.11.13]"
"31760",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K05701"," TJP1, ZO1; tight junction protein 1"
"31761",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K06098"," TJP2, ZO2; tight junction protein 2"
"31762",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10930"," tcpA; toxin coregulated pilin"
"31763",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10931"," tcpB; toxin coregulated pilus biosynthesis protein B"
"31764",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10932"," tcpC; toxin coregulated pilus biosynthesis outer membrane protein C"
"31765",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10933"," tcpD; toxin coregulated pilus biosynthesis protein D"
"31766",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10934"," tcpE; toxin coregulated pilus biosynthesis protein E"
"31767",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K10935"," tcpF; toxin coregulated pilus biosynthesis protein F"
"31768",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K21712"," gbpA; N-acetylglucosamine-binding protein A"
"31769",NA,"09171 Infectious disease: bacterial","05110 Vibrio cholerae infection [PATH:ko05110]","K08604"," hap, nprV; vibriolysin [EC:3.4.24.25]"
"31770",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K15842"," cagA; cytotoxicity-associated immunodominant antigen"
"31771",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12086"," cag1; cag pathogenicity island protein 1"
"31772",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12087"," cag2; cag pathogenicity island protein 2"
"31773",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12088"," cag3; cag pathogenicity island protein 3"
"31774",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12089"," cag4; cag pathogenicity island protein 4"
"31775",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12090"," cag5; cag pathogenicity island protein 5"
"31776",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K03196"," virB11, lvhB11; type IV secretion system protein VirB11 [EC:7.4.2.8]"
"31777",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12091"," cag6; cag pathogenicity island protein 6"
"31778",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12092"," cag7; cag pathogenicity island protein 7"
"31779",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12093"," cag8; cag pathogenicity island protein 8"
"31780",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12094"," cag9; cag pathogenicity island protein 9"
"31781",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12095"," cag10; cag pathogenicity island protein 10"
"31782",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12096"," cag11; cag pathogenicity island protein 11"
"31783",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12097"," cag12; cag pathogenicity island protein 12"
"31784",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12098"," cag13; cag pathogenicity island protein 13"
"31785",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12099"," cag14; cag pathogenicity island protein 14"
"31786",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12100"," cag15; cag pathogenicity island protein 15"
"31787",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12101"," cag16; cag pathogenicity island protein 16"
"31788",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12102"," cag17; cag pathogenicity island protein 17"
"31789",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12103"," cag18; cag pathogenicity island protein 18"
"31790",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12104"," cag19; cag pathogenicity island protein 19"
"31791",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12105"," cag20; cag pathogenicity island protein 20"
"31792",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12106"," cag21; cag pathogenicity island protein 21"
"31793",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12107"," cag22; cag pathogenicity island protein 22"
"31794",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12108"," cag23; cag pathogenicity island protein 23 [EC:7.4.2.8]"
"31795",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12109"," cag24; cag pathogenicity island protein 24"
"31796",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K12110"," cag25; cag pathogenicity island protein 25"
"31797",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K07293"," PTPN11, SHP2; tyrosine-protein phosphatase non-receptor type 11 [EC:3.1.3.48]"
"31798",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05099"," MET, HGFR; proto-oncogene tyrosine-protein kinase Met [EC:2.7.10.1]"
"31799",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K01116"," PLCG1; phosphatidylinositol phospholipase C, gamma-1 [EC:3.1.4.11]"
"31800",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05859"," PLCG2; phosphatidylinositol phospholipase C, gamma-2 [EC:3.1.4.11]"
"31801",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05701"," TJP1, ZO1; tight junction protein 1"
"31802",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06089"," F11R, JAM1, CD321; junctional adhesion molecule 1"
"31803",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06735"," JAM2, CD322; junctional adhesion molecule 2"
"31804",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06785"," JAM3; junctional adhesion molecule 3"
"31805",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06786"," JAM4, JCAM; junctional adhesion molecule 4"
"31806",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06059"," ADAM17, TACE, CD156b; disintegrin and metalloproteinase domain-containing protein 17 [EC:3.4.24.86]"
"31807",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K08523"," HBEGF; heparin-binding EGF-like growth factor"
"31808",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K04361"," EGFR, ERBB1; epidermal growth factor receptor [EC:2.7.10.1]"
"31809",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K10030"," IL8, CXCL8; interleukin 8"
"31810",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K04175"," CXCR1, IL8RA, CD181; C-X-C chemokine receptor type 1"
"31811",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05050"," CXCR2, IL8RB, CD182; C-X-C chemokine receptor type 2"
"31812",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K06704"," ADAM10, CD156c; disintegrin and metalloproteinase domain-containing protein 10 [EC:3.4.24.81]"
"31813",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05704"," SRC; tyrosine-protein kinase Src [EC:2.7.10.2]"
"31814",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05854"," LYN; tyrosine-protein kinase Lyn [EC:2.7.10.2]"
"31815",NA,"09171 Infectious disease: bacterial","05120 Epithelial cell signaling in Helicobacter pylori infection [PATH:ko05120]","K05728"," CSK; C-terminal Src kinase [EC:2.7.10.4]"
