Orthogroup,A. terricola,I. cascadensis 1,I. cascadensis 2,D. discoideum,V. vermiformis,Total,incendi_only,not_incendi,both_incendi,incendi_only,both_incendi_only
OG0009686,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009687,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009688,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009689,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009690,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009691,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009692,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009693,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009694,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009695,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009696,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009697,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009698,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009699,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009700,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009701,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009702,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009703,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009704,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009705,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0009706,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009707,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009708,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009709,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009710,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009711,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009712,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009713,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009714,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009715,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009716,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009717,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009718,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009719,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009720,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009721,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009722,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009723,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009724,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009725,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009726,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009727,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009728,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009729,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009730,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009731,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009732,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009733,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009734,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009735,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009736,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009737,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009738,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009739,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009740,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009741,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009742,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009743,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009744,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009745,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009746,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009747,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009748,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009749,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009750,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009751,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009752,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009753,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009754,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009755,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009756,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009757,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009758,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009759,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009760,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009761,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009762,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009763,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009764,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009765,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009766,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009767,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009768,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009769,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009770,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009771,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009772,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009773,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009774,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009775,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009776,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009777,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009778,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009779,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009780,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009781,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009782,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009783,0,1,0,1,1,3,1,2,FALSE,FALSE,FALSE
OG0009784,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009785,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009786,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009787,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009788,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009789,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009790,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009791,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009792,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009793,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009794,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0009795,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009796,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009797,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009798,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009799,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009800,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009801,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009802,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009803,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009804,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009805,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009806,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009807,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009808,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009809,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009810,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009811,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009812,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009813,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009814,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009815,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009816,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009817,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009818,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0009819,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009820,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009821,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009822,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009823,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009824,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009825,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009826,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009827,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009828,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009829,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009830,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009831,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009832,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009833,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009834,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009835,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009836,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009837,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009838,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009839,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009840,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009841,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009842,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009843,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009844,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009845,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009846,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009847,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009848,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009849,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009850,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009851,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009852,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009853,0,1,0,0,2,3,1,2,FALSE,FALSE,FALSE
OG0009854,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009855,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009856,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009857,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009858,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009859,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009860,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009861,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009862,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009863,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009864,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009865,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009866,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009867,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009868,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009869,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009870,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0009871,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009872,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009873,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009874,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009875,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009876,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009877,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009878,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009879,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009880,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009881,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009882,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009883,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009884,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009885,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009886,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009887,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009888,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009889,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009890,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009891,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009892,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009893,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009894,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009895,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009896,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009897,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009898,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009899,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009900,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009901,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009902,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009903,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009904,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009905,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009906,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009907,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009908,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009909,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009910,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009911,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009912,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0009913,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009914,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009915,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009916,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009917,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009918,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009919,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009920,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009921,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009922,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009923,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009924,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009925,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009926,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009927,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009928,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009929,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009930,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009931,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009932,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009933,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009934,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009935,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009936,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009937,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009938,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009939,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009940,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009941,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009942,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009943,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009944,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009945,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009946,0,2,0,0,1,3,2,1,FALSE,FALSE,FALSE
OG0009947,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009948,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009949,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009950,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009951,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009952,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009953,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009954,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009955,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009956,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009957,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009958,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009959,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009960,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009961,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009962,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009963,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009964,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009965,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009966,0,1,1,1,0,3,2,1,TRUE,FALSE,FALSE
OG0009967,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009968,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009969,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009970,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009971,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009972,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009973,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009974,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009975,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009976,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009977,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009978,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009979,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009980,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009981,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009982,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009983,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009984,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009985,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009986,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009987,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009988,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009989,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009990,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009991,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009992,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009993,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009994,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009995,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009996,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009997,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0009998,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0009999,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010000,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010001,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010002,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010003,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010004,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010005,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010006,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010007,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010008,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010009,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010010,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010011,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010012,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010013,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010014,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010015,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010016,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010017,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010018,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010019,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010020,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010021,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010022,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010023,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010024,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010025,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010026,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010027,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010028,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010029,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010030,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010031,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010032,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010033,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010034,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010035,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010036,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010037,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010038,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010039,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010040,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010041,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010042,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010043,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010044,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010045,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010046,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010047,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010048,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010049,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010050,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010051,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010052,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010053,0,1,1,0,1,3,2,1,TRUE,FALSE,FALSE
OG0010054,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010055,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010056,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010057,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010058,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010059,0,3,0,0,0,3,3,0,FALSE,TRUE,FALSE
OG0010060,0,2,1,0,0,3,3,0,TRUE,TRUE,TRUE
OG0010061,0,1,2,0,0,3,3,0,TRUE,TRUE,TRUE
